,driver_num,trip_num,v,v_r,accel,bad,prob
138,10.0,43.0,12.229725618563949,4.1770236324641985,1.0336693849651368,0.0,1
139,10.0,44.0,23.848055522702676,6.3549465937867256,1.0241081255333597,0.0,1
140,10.0,45.0,20.01353158569579,7.124515352103182,0.9559841006045033,0.0,1
141,10.0,46.0,14.41074167516475,6.584877981821301,0.8247071974828941,0.0,1
142,10.0,47.0,18.287556558300064,7.061730152211126,1.0612690144048536,0.0,1
143,10.0,48.0,8.542661278005538,4.419833756395176,0.8496367591564873,0.0,1
144,10.0,49.0,18.68668206842956,7.057789741371214,1.1595847270896584,0.0,1
146,10.0,50.0,16.902186519095608,7.1522376279233,1.287451524979387,0.0,1
147,10.0,51.0,15.022057942522558,6.78814486814209,0.7632512683328629,0.0,1
148,10.0,52.0,14.962678845559854,6.697781529939473,1.1938335991096558,0.0,1
149,10.0,53.0,15.498641317474021,7.247123246252905,0.8249839802172003,0.0,1
150,10.0,54.0,,,,1.0,1
151,10.0,55.0,17.220430302359443,6.384415991154535,1.1985494600223117,0.0,1
152,10.0,56.0,13.362261633777283,6.206852244090025,0.7664252645337566,0.0,1
153,10.0,57.0,22.605930577662097,4.963427677873696,1.1216801343132854,0.0,1
154,10.0,58.0,11.479217983285926,7.113595492046127,1.2800132326495568,0.0,1
155,10.0,59.0,17.9293137484806,7.085746180510637,1.3602885145032655,0.0,1
157,10.0,60.0,18.871604966778744,6.703832140055662,0.7106013660115043,0.0,1
158,10.0,61.0,14.332894233881584,5.44142776683734,0.3083519475105927,0.0,0
159,10.0,62.0,19.745243273582997,4.680360544786877,0.739809371986464,0.0,1
160,10.0,63.0,15.28645422321999,5.198772645467493,1.0331431622740919,0.0,1
161,10.0,64.0,25.16682836656162,7.375079802182001,1.1946103955679792,0.0,1
162,10.0,65.0,10.25851331531834,6.470943918729742,0.6362378004572697,0.0,1
163,10.0,66.0,12.095581091672896,4.9191899950737765,0.9617508554923715,0.0,1
164,10.0,67.0,20.45864547260976,6.289332232729136,0.955862951056961,0.0,1
165,10.0,68.0,7.921354543461117,5.460434012527253,0.6460198780768307,0.0,1
166,10.0,69.0,14.7657320681163,5.913337380004178,0.4963831721490308,0.0,1
168,10.0,70.0,16.510342855581715,7.62085723999,0.8478776963430308,0.0,1
169,10.0,71.0,20.317103372036623,7.539565439065286,1.0956656789846617,0.0,1
170,10.0,72.0,11.43098163606656,6.000320760152542,0.9710587711264065,0.0,1
171,10.0,73.0,11.247706583229583,6.608895232590095,1.6252911563911407,0.0,1
172,10.0,74.0,24.69978020319382,5.412008893667067,1.0063701375262006,0.0,1
173,10.0,75.0,12.190224538039441,5.628389508241323,1.0649406430674428,0.0,1
174,10.0,76.0,14.38751566417236,7.726046111131633,2.2915569031459597,0.0,0
175,10.0,77.0,11.375370008197606,5.729533391673205,1.090527983451226,0.0,1
176,10.0,78.0,10.737521929314376,6.12454162486784,0.98829591637453,0.0,1
177,10.0,79.0,14.210364325881194,6.595886886167448,1.0260803964511291,0.0,1
179,10.0,80.0,16.069192729490375,6.463448997120243,1.0827177964485237,0.0,1
180,10.0,81.0,,,,1.0,1
181,10.0,82.0,18.27795764750562,6.229548398866027,0.8608146102104861,0.0,1
182,10.0,83.0,13.727774201151156,6.616063714561564,1.25046702134299,0.0,1
183,10.0,84.0,19.986177953679338,5.038092557423492,1.5005286050441349,0.0,1
184,10.0,85.0,19.574883672773428,5.284592984390523,0.841020824967325,0.0,1
185,10.0,86.0,15.941795175435205,7.909643704426629,1.0455081020789105,0.0,1
186,10.0,87.0,24.323755885529625,5.659507495127761,1.234937482349988,0.0,1
187,10.0,88.0,14.66927233123786,5.962130257663526,1.2107357885444747,0.0,1
188,10.0,89.0,16.69740327435183,7.660952644362572,1.1594109099403465,0.0,1
190,10.0,90.0,15.23423620183052,8.139623355878973,1.6067234192058049,0.0,1
191,10.0,91.0,20.80644743814768,6.3336419413359755,0.9304696612397709,0.0,1
192,10.0,92.0,,,,1.0,1
193,10.0,93.0,15.335773359854585,6.257785873419479,0.7175183977632109,0.0,1
194,10.0,94.0,18.216033835824604,7.4383321615319025,0.9451007749741951,0.0,1
195,10.0,95.0,18.326891653282413,6.698110271080861,0.9826177783649461,0.0,1
196,10.0,96.0,16.026468512207426,6.814547666222595,0.93007085469171,0.0,1
197,10.0,97.0,17.542095562320334,6.904421935060523,1.226536619966062,0.0,1
198,10.0,98.0,18.333247232849686,5.442012426959192,0.8200215073199182,0.0,1
199,10.0,99.0,20.509117347529205,6.807859731356494,0.9678234888429653,0.0,1
2,10.0,100.0,12.869078337697042,5.632946340775818,0.6819508379214589,0.0,1
3,10.0,101.0,16.249385733828177,7.011237606979225,1.0295630634902544,0.0,1
4,10.0,102.0,12.517832824513613,6.691335119533405,1.568460222451142,0.0,1
5,10.0,103.0,19.09222832573155,7.365218668708922,1.0492889187032812,0.0,1
6,10.0,104.0,15.292715349155271,7.626707234163325,0.8751989067135479,0.0,1
7,10.0,105.0,14.360778557482648,6.396728265096465,0.8300091805588279,0.0,1
8,10.0,106.0,17.680793054351938,5.878158334704665,0.9990971161684463,0.0,1
9,10.0,107.0,17.29857858426122,7.764533079535249,1.2795128162710796,0.0,1
10,10.0,108.0,11.702203050102552,6.6565662149863,0.7752670231929617,0.0,1
11,10.0,109.0,17.20646596807411,5.866241668088811,0.8705833078965561,0.0,1
13,10.0,110.0,17.39422173098788,7.986161606171769,0.9351167525892228,0.0,1
14,10.0,111.0,,,,1.0,1
15,10.0,112.0,16.013901696961362,6.4404926410103664,0.9376238409482216,0.0,1
16,10.0,113.0,15.884008053683827,5.383804048193582,0.8095214727163125,0.0,1
17,10.0,114.0,,,,1.0,1
18,10.0,115.0,14.687654382150312,7.047806412850628,0.47169309123211356,0.0,1
19,10.0,116.0,16.896800539004765,6.755666277937858,0.9890107149593668,0.0,1
20,10.0,117.0,,,,1.0,1
21,10.0,118.0,16.639583827823824,6.01267862231263,1.3085902527765203,0.0,1
22,10.0,119.0,23.493257670024075,5.5458652818215946,0.8681395624121038,0.0,1
24,10.0,120.0,16.44397094841055,6.754876187423086,1.1151868325976588,0.0,1
25,10.0,121.0,13.123074523921533,8.49256550147887,1.1534437662916677,0.0,1
26,10.0,122.0,12.656323952083838,3.412951075164024,1.1309546560045192,0.0,1
27,10.0,123.0,17.372380678620083,5.65351317632526,0.8603860097518421,0.0,1
28,10.0,124.0,12.377104988998184,4.252734458573579,1.1372186223705683,0.0,1
29,10.0,125.0,14.839236374084031,6.057146722867626,1.1645420219570326,0.0,1
30,10.0,126.0,15.673404841468717,7.027559526473814,1.1634013270028172,0.0,1
31,10.0,127.0,12.898545658296356,5.351121959181661,0.9051446147018893,0.0,1
32,10.0,128.0,,,,1.0,1
33,10.0,129.0,,,,1.0,1
35,10.0,130.0,17.93704443875285,8.09456031677445,0.8434665403618764,0.0,1
36,10.0,131.0,16.066203831199267,6.253290175406041,1.0163083053167332,0.0,1
37,10.0,132.0,9.508118856907322,4.492794369473176,1.1489298590439407,0.0,1
38,10.0,133.0,15.745126810364036,5.821938126047853,0.6589146983150815,0.0,1
39,10.0,134.0,13.341910709187543,6.863531967561872,1.1214257160085541,0.0,1
40,10.0,135.0,24.32722678515841,6.419649624645839,0.8505548759911683,0.0,1
41,10.0,136.0,,,,1.0,1
42,10.0,137.0,13.240866334030521,7.367726732333394,0.8440929793596368,0.0,1
43,10.0,138.0,8.590753761318094,5.4914515444565515,0.9235010999547688,0.0,1
44,10.0,139.0,15.795854750686324,7.52840584732209,1.2093781525674316,0.0,1
46,10.0,140.0,13.739940816692311,6.7808868524695285,0.8049058526769084,0.0,1
47,10.0,141.0,14.113741914032154,6.159976787237141,0.7676195286434027,0.0,1
48,10.0,142.0,16.605802101687154,6.1939721815342015,0.7975335815222167,0.0,1
49,10.0,143.0,12.3105763325497,4.550021099953886,0.911323858042592,0.0,1
50,10.0,144.0,13.24902520295211,4.615435416864212,0.8941098222781108,0.0,1
51,10.0,145.0,18.233659864121734,6.643466810425338,1.0937073447628425,0.0,1
52,10.0,146.0,22.861432374585622,5.280575736810219,0.7648923251464748,0.0,1
53,10.0,147.0,16.633648621821905,6.418111709916465,1.3171185268558538,0.0,1
54,10.0,148.0,19.910062357608034,6.3811021643212795,0.917522890102104,0.0,1
55,10.0,149.0,17.14280625755642,4.450697701444623,0.712077575587605,0.0,1
57,10.0,150.0,15.896439402450486,6.857482645348808,1.12283136890772,0.0,1
58,10.0,151.0,16.96730046371904,6.711026132685262,1.3317946671291274,0.0,1
59,10.0,152.0,18.45621362481581,7.123146886624445,0.899543767872677,0.0,1
60,10.0,153.0,16.783042945467436,7.242452013376929,1.074284365623484,0.0,1
61,10.0,154.0,13.915225133861961,5.726530765245546,1.0048857714264487,0.0,1
62,10.0,155.0,20.85711027930093,7.494936216329004,1.052654463242959,0.0,1
63,10.0,156.0,24.992923991984526,6.704291965836269,0.8467642009685346,0.0,1
64,10.0,157.0,18.614124651228472,8.623823887790376,0.9555082533447319,0.0,1
65,10.0,158.0,7.89147920816154,4.611322697591044,0.563398464094707,0.0,1
66,10.0,159.0,24.67143598693709,7.167566389308791,0.8518491001481578,0.0,1
68,10.0,160.0,11.124957106947303,6.118747644781538,1.167508769808519,0.0,1
69,10.0,161.0,11.952864146556331,7.973576005037747,0.9289230229650061,0.0,1
70,10.0,162.0,13.604738666247693,5.132292081500836,0.9553617214200258,0.0,1
71,10.0,163.0,15.22630658695817,5.636637928925129,1.5265473999155645,0.0,1
72,10.0,164.0,18.42505505684316,7.291295575549458,0.8925962688637537,0.0,1
73,10.0,165.0,14.728794833605571,6.666034705547347,1.1087948072855038,0.0,1
74,10.0,166.0,22.436132872067173,5.133277881592491,0.7941861729632276,0.0,1
75,10.0,167.0,15.79300743187781,6.424369605318574,0.685694384266756,0.0,1
76,10.0,168.0,15.552105683409748,5.285845218069274,1.1014188560264948,0.0,1
77,10.0,169.0,13.10757726708948,4.089883695472403,1.213313229718973,0.0,1
79,10.0,170.0,,,,1.0,1
80,10.0,171.0,17.076527379897144,6.975388084132519,0.9683289518400695,0.0,1
81,10.0,172.0,14.63782962520235,7.238141702352193,0.7905754065541579,0.0,1
82,10.0,173.0,13.641275795594993,5.405749732205495,1.0122377152428683,0.0,1
83,10.0,174.0,17.12136887334932,7.0032206617340735,0.9948785801261533,0.0,1
84,10.0,175.0,19.32553892158206,9.046193282550341,1.4030339572840171,0.0,0
85,10.0,176.0,11.709669436511689,4.065815742117878,1.0137694978065692,0.0,1
86,10.0,177.0,17.573254415633407,7.263710940764218,0.9640466273875887,0.0,1
87,10.0,178.0,10.38963382932923,5.073625924355872,0.9654741510338436,0.0,1
88,10.0,179.0,14.833352529857564,6.026237402305766,1.0987893473914827,0.0,1
90,10.0,180.0,16.319476724616482,7.049195482405821,0.9474468177222697,0.0,1
91,10.0,181.0,18.273701030168397,7.049450120949947,1.073645245782588,0.0,1
92,10.0,182.0,13.7973305731971,6.593263553276625,0.624768247455286,0.0,1
93,10.0,183.0,17.2645578960326,7.362895002452831,0.9585663632669146,0.0,1
94,10.0,184.0,15.926908538952894,5.044937735453901,0.7775370620139412,0.0,1
95,10.0,185.0,18.86289568200113,5.536985022212353,0.8925925808044113,0.0,1
96,10.0,186.0,17.17688290432919,6.484514703901723,0.9197264831989251,0.0,1
97,10.0,187.0,12.664107328684244,5.55278582961494,1.1018487447931706,0.0,1
98,10.0,188.0,13.59334997980116,6.32042474715964,0.8632956381037022,0.0,1
99,10.0,189.0,16.70428434234015,8.348077413155298,1.1051708685405917,0.0,1
101,10.0,190.0,6.958502145461071,3.9676193684755336,1.0945841975625061,0.0,1
102,10.0,191.0,12.149339526948898,5.808668720791257,0.9552431506015608,0.0,1
103,10.0,192.0,12.47160585584435,6.033100595541959,1.030571025501402,0.0,1
104,10.0,193.0,16.354036044007145,5.243431211604095,0.6531503348141943,0.0,1
105,10.0,194.0,18.690677700810433,6.72671551176145,1.048029342264412,0.0,1
106,10.0,195.0,,,,1.0,1
107,10.0,196.0,15.573870836023426,5.616890600870357,0.9962607990279704,0.0,1
108,10.0,197.0,24.902487474219612,5.5777422046479215,0.8509259629136228,0.0,1
109,10.0,198.0,17.213774458358422,5.84202995448792,0.8395907788645545,0.0,1
110,10.0,199.0,15.62974066229332,5.884478842322111,1.0340744281333656,0.0,1
113,10.0,200.0,9.694552322561602,4.459540136395091,1.4595299014322816,0.0,1
