329320	1180.28	30.0
329323	1180.28	30.0
329482	36.25	30.0
329485	36.25	30.0
329542	262.26	30.0
329543	262.26	30.0
329595	107.42	40.0
329695	142.50	30.0
329698	142.50	30.0
329750	88.14	30.0
329751	88.14	30.0
329815	30.94	20.0
329859	560.31	30.0
329862	560.31	30.0
329913	192.22	20.0
329965	105.60	30.0
330022	125.35	100.0
330070	70.71	30.0
330073	70.71	30.0
330181	67.28	30.0
330183	67.28	30.0
330233	52.74	20.0
330282	158.70	100.0
330336	161.64	30.0
330390	72.69	30.0
330392	72.69	30.0
330451	307.65	30.0
330454	307.65	30.0
330504	581.34	20.0
330505	581.34	20.0
330568	136.82	30.0
330625	38.93	20.0
330626	38.93	20.0
330677	33.03	20.0
330779	157.13	30.0
330783	157.13	30.0
330844	32.20	20.0
330901	20.32	20.0
330959	411.48	20.0
331023	179.51	20.0
331149	15.89	40.0
331192	10.97	30.0
331194	10.97	30.0
331234	27.20	20.0
331277	45.24	20.0
331330	34.53	60.0
331368	6.42	20.0
331399	410.09	40.0
331431	599.21	20.0
331434	599.21	20.0
331474	203.86	30.0
331477	203.86	30.0
331526	27.11	60.0
331588	287.57	30.0
331591	287.57	30.0
331731	49.29	60.0
331836	345.62	30.0
331839	345.62	30.0
331880	252.17	30.0
331937	57.23	5.0
332220	129.54	30.0
332271	458.37	30.0
332321	33.09	20.0
332370	90.83	20.0
332476	112.20	20.0
332478	112.20	20.0
332529	78.24	20.0
332637	43.73	20.0
332639	43.73	20.0
332698	378.58	30.0
332702	378.58	30.0
333116	54.83	30.0
333118	54.83	30.0
333173	43.79	5.0
333239	499.36	30.0
333241	499.36	30.0
333287	59.12	40.0
333318	80.79	40.0
333379	25.16	30.0
333441	63.44	20.0
333497	251.28	30.0
333501	251.28	30.0
333598	197.06	30.0
333629	133.75	30.0
333631	133.75	30.0
333684	10.31	30.0
333686	10.31	30.0
333755	523.78	30.0
333758	523.78	30.0
333820	71.85	30.0
333883	1444.19	40.0
334003	611.24	30.0
334005	611.24	30.0
334136	767.26	30.0
334138	767.26	30.0
334206	90.72	30.0
334208	90.72	30.0
334263	201.59	30.0
334265	201.59	30.0
334393	36.09	100.0
334556	52.31	30.0
334558	52.31	30.0
334610	585.79	30.0
334613	585.79	30.0
334668	61.90	100.0
334717	39.49	40.0
334764	857.83	30.0
334766	857.83	30.0
334830	53.23	30.0
334832	53.23	30.0
334882	182.19	30.0
334998	289.34	30.0
335000	289.34	30.0
335057	42.73	20.0
335110	51.54	100.0
335156	81.97	20.0
335269	327.25	20.0
335372	239.27	20.0
335422	55.57	30.0
335423	55.57	30.0
335610	136.79	5.0
335780	256.16	30.0
335844	274.16	30.0
335846	274.16	30.0
335907	364.41	40.0
336026	140.95	30.0
336097	214.95	30.0
336203	144.83	30.0
336207	144.83	30.0
336274	256.17	100.0
336344	794.45	40.0
336387	430.94	30.0
336453	382.32	30.0
336454	382.32	30.0
336525	13.70	5.0
336528	13.70	5.0
336594	33.44	5.0
336597	33.44	5.0
336658	3.46	5.0
336662	3.46	5.0
336804	70.27	5.0
336807	70.27	5.0
336866	31.61	5.0
336869	31.61	5.0
336931	36.44	5.0
336935	36.44	5.0
336983	62.77	5.0
336985	62.77	5.0
337034	68.75	5.0
337037	68.75	5.0
337095	162.13	5.0
337098	162.13	5.0
337148	13.65	5.0
337150	13.65	5.0
337200	32.43	60.0
337202	32.43	60.0
337252	17.42	60.0
337255	17.42	60.0
337312	35.58	5.0
337316	35.58	5.0
337359	116.85	5.0
337361	116.85	5.0
337398	40.39	5.0
337401	40.39	5.0
337469	29.79	5.0
337472	29.79	5.0
337540	76.82	60.0
337543	76.82	60.0
337608	146.80	5.0
337611	146.80	5.0
337662	82.00	60.0
337665	82.00	60.0
337731	102.87	5.0
337733	102.87	5.0
337806	195.19	60.0
337810	195.19	60.0
337882	22.53	5.0
337885	22.53	5.0
337956	32.29	5.0
337959	32.29	5.0
338022	56.10	5.0
338025	56.10	5.0
338091	20.98	5.0
338094	20.98	5.0
338153	6.53	5.0
338155	6.53	5.0
338208	5.89	5.0
338210	5.89	5.0
338240	23.89	5.0
338243	23.89	5.0
338298	29.65	5.0
338301	29.65	5.0
338358	151.00	5.0
338361	151.00	5.0
338466	4.80	5.0
338469	4.80	5.0
338517	4.69	5.0
338519	4.69	5.0
338551	21.11	5.0
338554	21.11	5.0
338597	93.20	5.0
338600	93.20	5.0
338645	21.98	60.0
338648	21.98	60.0
338707	75.52	5.0
338710	75.52	5.0
338758	14.77	5.0
338761	14.77	5.0
338814	52.00	40.0
338818	52.00	40.0
338875	17.66	5.0
338877	17.66	5.0
338929	62.02	5.0
338932	62.02	5.0
339025	24.66	40.0
339027	24.66	40.0
339080	85.65	40.0
339083	85.65	40.0
339146	79.30	5.0
339149	79.30	5.0
339152	186.57	60.0
339155	186.57	60.0
339158	60.12	60.0
339161	60.12	60.0
339212	21.13	5.0
339215	21.13	5.0
339281	139.20	5.0
339285	139.20	5.0
339345	11.33	40.0
339347	11.33	40.0
339389	100.76	5.0
339392	100.76	5.0
339433	61.22	5.0
339436	61.22	5.0
339495	25.88	20.0
339498	25.88	20.0
339534	42.71	5.0
339537	42.71	5.0
339573	33.05	60.0
339576	33.05	60.0
339579	486.22	60.0
339582	486.22	60.0
339585	418.60	60.0
339587	418.60	60.0
339596	87.52	5.0
339599	87.52	5.0
339629	24.40	60.0
339631	24.40	60.0
339668	50.36	60.0
339671	50.36	60.0
339676	551.66	40.0
339677	551.66	40.0
339716	10.01	60.0
339719	10.01	60.0
339739	1000.65	20.0
339742	1000.65	20.0
339779	11.69	5.0
339781	11.69	5.0
339782	475.78	30.0
339785	475.78	30.0
339788	151.18	40.0
339809	66.72	20.0
339841	25.34	5.0
339843	25.34	5.0
339870	2017.30	90.0
339880	126.00	20.0
339882	187.72	60.0
339883	187.72	60.0
339884	2369.85	5.0
339887	2369.85	5.0
339889	81.36	60.0
339890	81.36	60.0
339894	179.12	40.0
339896	296.91	60.0
339899	296.91	60.0
339910	153.24	20.0
339914	38.15	20.0
339915	38.15	20.0
339923	2097.01	30.0
339926	2097.01	30.0
339929	58.76	5.0
339932	58.76	5.0
339934	411.77	20.0
339936	54.56	60.0
339939	54.56	60.0
339949	693.51	60.0
339950	693.51	60.0
339953	7.04	20.0
339955	4.06	20.0
339956	81.35	80.0
339958	6.39	5.0
339961	6.39	5.0
339964	138.27	30.0
339967	138.27	30.0
339969	16.40	20.0
339970	11.46	30.0
339971	27.31	20.0
339972	28.65	20.0
339973	156.75	20.0
339974	7.62	30.0
339976	7.62	30.0
339979	41.04	30.0
339982	41.04	30.0
339985	354.49	30.0
339986	354.49	30.0
339989	305.65	30.0
339992	305.65	30.0
339994	18.19	5.0
339998	18.19	5.0
340000	90.18	30.0
340002	90.18	30.0
340010	201.08	20.0
340011	99.43	20.0
340013	210.49	20.0
340014	19.07	90.0
340015	94.93	30.0
340018	94.93	30.0
340021	937.53	20.0
340024	937.53	20.0
340027	156.54	30.0
340029	156.54	30.0
340032	60.83	30.0
340035	60.83	30.0
340052	29.70	5.0
340054	29.70	5.0
340057	164.02	100.0
340058	16.49	20.0
340060	462.54	80.0
340061	143.36	30.0
340064	143.36	30.0
340066	101.80	5.0
340067	3.65	20.0
340068	13.61	20.0
340069	11.99	20.0
340070	144.80	20.0
340072	16.26	30.0
340073	57.10	5.0
340076	57.10	5.0
340079	66.56	100.0
340081	155.18	90.0
340082	39.95	80.0
340083	2.65	20.0
340084	23.75	30.0
340085	155.22	90.0
340086	48.59	30.0
340088	48.59	30.0
340090	28.98	20.0
340092	197.95	30.0
340095	197.95	30.0
340098	25.23	20.0
340100	14.18	5.0
340102	14.18	5.0
340103	372.41	60.0
340106	372.41	60.0
340109	194.01	80.0
340110	32.35	30.0
340113	32.35	30.0
340116	132.94	30.0
340119	132.94	30.0
340122	133.72	30.0
340125	133.72	30.0
340128	303.08	30.0
340131	303.08	30.0
340134	17.47	20.0
340136	17.47	20.0
340138	62.67	30.0
340142	62.67	30.0
340144	194.96	30.0
340148	194.96	30.0
340151	20.18	100.0
340152	40.41	5.0
340155	40.41	5.0
340157	244.58	30.0
340158	68.48	30.0
340162	68.48	30.0
340165	136.65	20.0
340167	136.65	20.0
340169	295.72	20.0
340172	295.72	20.0
340175	43.43	40.0
340178	43.43	40.0
340180	59.95	30.0
340183	59.95	30.0
340186	130.82	30.0
340189	130.82	30.0
340193	92.76	30.0
340194	57.15	20.0
340196	57.15	20.0
340198	67.83	20.0
340200	33.62	5.0
340203	33.62	5.0
340205	160.46	30.0
340208	160.46	30.0
340212	156.93	30.0
340215	156.93	30.0
340219	213.70	5.0
340222	213.70	5.0
340223	132.52	40.0
340226	132.52	40.0
340229	1037.20	100.0
340235	164.69	30.0
340236	94.72	30.0
340239	94.72	30.0
340242	123.61	5.0
340245	123.61	5.0
340248	121.30	30.0
340251	121.30	30.0
340254	13.21	5.0
340256	13.21	5.0
340257	97.48	5.0
340260	97.48	5.0
340263	28.29	5.0
340266	28.29	5.0
340267	132.63	40.0
340269	132.63	40.0
340282	179.56	40.0
340286	179.56	40.0
340287	363.52	5.0
340288	363.52	5.0
340291	206.66	5.0
340294	206.66	5.0
340295	143.75	30.0
340299	143.75	30.0
340302	321.72	30.0
340304	244.66	5.0
340307	244.66	5.0
340310	176.33	40.0
340313	176.33	40.0
340316	115.93	40.0
340319	115.93	40.0
340321	503.28	5.0
340322	503.28	5.0
340323	342.40	30.0
340324	132.62	30.0
340326	200.78	40.0
340329	200.78	40.0
340333	62.01	5.0
340336	62.01	5.0
340339	155.59	40.0
340340	155.59	40.0
340343	335.28	20.0
340344	243.84	5.0
340347	243.84	5.0
340349	8.93	5.0
340351	8.93	5.0
340352	257.41	40.0
340356	17.12	30.0
340358	17.12	30.0
340366	468.23	30.0
340370	198.83	100.0
340371	58.60	100.0
340373	99.38	5.0
340375	99.38	5.0
340378	25.41	5.0
340379	25.41	5.0
340383	46.97	5.0
340386	46.97	5.0
340389	163.73	30.0
340392	163.73	30.0
340395	146.85	30.0
340398	146.85	30.0
340400	269.42	30.0
340402	86.21	30.0
340403	108.02	5.0
340405	108.02	5.0
340407	40.31	20.0
340408	19.88	30.0
340411	19.88	30.0
340415	59.27	5.0
340418	59.27	5.0
340422	658.15	30.0
340424	658.15	30.0
340427	110.22	100.0
340428	163.31	60.0
340430	1203.66	30.0
340433	1203.66	30.0
340436	214.93	30.0
340439	214.93	30.0
340442	15.61	20.0
340443	15.61	20.0
340446	217.01	5.0
340449	217.01	5.0
340451	154.77	20.0
340452	209.98	5.0
340455	209.98	5.0
340457	188.53	100.0
340458	31.18	100.0
340459	36.24	90.0
340460	34.79	100.0
340468	40.53	5.0
340471	40.53	5.0
340474	31.50	100.0
340475	126.55	30.0
340477	70.06	5.0
340479	70.06	5.0
340487	949.41	30.0
340488	45.89	10.0
340489	45.89	10.0
340492	21.15	30.0
340499	38.58	5.0
340506	211.77	5.0
340509	211.77	5.0
340510	34.11	20.0
340511	34.11	20.0
340513	176.47	30.0
340514	489.79	30.0
340517	489.79	30.0
340521	1042.17	30.0
340522	93.59	40.0
340523	366.82	20.0
340524	45.17	40.0
340525	99.60	5.0
340529	99.60	5.0
340532	26.25	40.0
340533	23.66	40.0
340534	83.23	5.0
340537	83.23	5.0
340540	523.07	20.0
340541	523.07	20.0
340544	271.75	30.0
340547	271.75	30.0
340550	24.15	10.0
340553	24.15	10.0
340561	18.05	20.0
340562	36.97	10.0
340565	36.97	10.0
340569	271.20	30.0
340571	131.80	20.0
340573	66.76	10.0
340576	66.76	10.0
340579	52.74	10.0
340583	52.74	10.0
340586	74.83	5.0
340589	74.83	5.0
340596	38.54	10.0
340599	38.54	10.0
340601	55.27	40.0
340604	55.27	40.0
340607	352.79	40.0
340609	9.70	40.0
340612	9.70	40.0
340615	113.37	100.0
340616	166.40	40.0
340617	133.26	20.0
340618	18.54	20.0
340619	27.65	30.0
340620	9.48	5.0
340622	9.48	5.0
340623	120.62	30.0
340627	120.62	30.0
340630	175.59	20.0
340631	135.00	30.0
340634	135.00	30.0
340638	223.52	60.0
340641	223.52	60.0
340644	140.53	20.0
340647	165.32	5.0
340650	165.32	5.0
340653	149.91	30.0
340657	149.91	30.0
340661	99.64	30.0
340665	99.64	30.0
340668	276.72	100.0
340669	105.23	10.0
340672	105.23	10.0
340674	65.41	5.0
340677	65.41	5.0
340678	144.39	30.0
340680	203.23	100.0
340681	313.86	30.0
340683	313.86	30.0
340686	98.32	5.0
340689	98.32	5.0
340692	46.18	5.0
340696	46.18	5.0
340699	132.28	30.0
340701	154.47	100.0
340702	197.87	40.0
340709	174.45	20.0
340710	174.45	20.0
340712	71.81	5.0
340715	71.81	5.0
340717	161.33	5.0
340720	161.33	5.0
340723	55.07	100.0
340728	71.89	100.0
340729	107.39	30.0
340731	683.63	30.0
340734	683.63	30.0
340735	35.80	40.0
340736	520.15	30.0
340738	520.15	30.0
340741	386.04	5.0
340742	386.04	5.0
340745	135.72	30.0
340749	135.72	30.0
340753	9.45	5.0
340756	9.45	5.0
340758	27.65	40.0
340759	24.28	40.0
340760	192.02	20.0
340761	153.60	100.0
340762	193.90	20.0
340763	14.28	5.0
340767	14.28	5.0
340774	163.88	20.0
340777	163.88	20.0
340780	18.35	20.0
340781	18.35	20.0
340783	263.72	5.0
340784	263.72	5.0
340787	54.99	60.0
340790	54.99	60.0
340792	312.72	30.0
340795	312.72	30.0
340818	35.37	80.0
340819	89.79	30.0
340822	89.79	30.0
340823	65.00	20.0
340824	74.98	20.0
340825	402.61	5.0
340828	402.61	5.0
340829	150.26	30.0
340832	150.26	30.0
340836	23.86	5.0
340839	23.86	5.0
340842	6.96	5.0
340845	6.96	5.0
340847	10.42	5.0
340849	10.42	5.0
340850	259.67	5.0
340853	259.67	5.0
340856	193.41	30.0
340860	193.41	30.0
340863	376.35	100.0
340865	202.43	20.0
340868	202.43	20.0
340869	285.19	30.0
340871	291.74	20.0
340873	291.74	20.0
340875	399.22	30.0
340878	399.22	30.0
340882	124.10	30.0
340891	125.55	60.0
340895	125.55	60.0
340898	204.16	30.0
340900	204.16	30.0
340903	49.18	40.0
340905	49.18	40.0
340907	14.15	5.0
340909	14.15	5.0
340910	191.18	30.0
340911	191.18	30.0
340915	174.71	100.0
340916	345.42	5.0
340918	345.42	5.0
340921	301.38	20.0
340923	166.07	20.0
340924	166.07	20.0
340927	45.60	20.0
340928	210.72	30.0
340930	210.72	30.0
340933	66.78	5.0
340937	66.78	5.0
340940	287.26	30.0
340944	287.26	30.0
340945	118.08	60.0
340946	75.17	20.0
340947	49.89	30.0
340948	84.40	30.0
340949	229.88	5.0
340952	229.88	5.0
340955	129.47	30.0
340958	129.47	30.0
340961	37.12	60.0
340964	37.12	60.0
340967	593.61	100.0
340968	24.83	20.0
340970	24.83	20.0
340972	55.57	5.0
340975	55.57	5.0
340978	288.52	20.0
340979	89.41	30.0
340982	89.41	30.0
340985	39.99	20.0
340987	76.49	60.0
340990	76.49	60.0
340993	273.47	30.0
340995	273.47	30.0
340998	172.66	20.0
341000	172.66	20.0
341003	331.96	30.0
341005	191.88	5.0
341008	191.88	5.0
341009	74.43	20.0
341012	250.10	60.0
341014	46.63	60.0
341017	46.63	60.0
341021	113.88	60.0
341023	113.88	60.0
341026	34.23	60.0
341029	34.23	60.0
341032	73.83	5.0
341035	73.83	5.0
341038	57.71	40.0
341039	45.02	20.0
341041	45.02	20.0
341043	168.06	20.0
341045	168.06	20.0
341047	125.54	5.0
341050	125.54	5.0
341053	115.96	60.0
341056	115.96	60.0
341059	396.82	30.0
341063	396.82	30.0
341065	557.47	60.0
341067	6.68	5.0
341069	6.68	5.0
341070	14.17	5.0
341072	14.17	5.0
341073	50.28	20.0
341076	37.06	5.0
341079	37.06	5.0
341082	212.47	30.0
341085	212.47	30.0
341088	89.60	5.0
341091	89.60	5.0
341094	73.28	5.0
341097	73.28	5.0
341098	375.54	5.0
341101	375.54	5.0
341104	96.33	20.0
341107	96.33	20.0
341110	61.24	60.0
341112	61.24	60.0
341115	101.03	60.0
341117	101.03	60.0
341119	27.28	5.0
341122	27.28	5.0
341126	49.59	5.0
341129	49.59	5.0
341133	217.12	5.0
341136	217.12	5.0
341139	168.69	60.0
341143	225.25	40.0
341146	225.25	40.0
341149	89.67	20.0
341152	645.26	100.0
341153	10.63	5.0
341155	10.63	5.0
341156	180.98	80.0
341159	220.35	100.0
341161	90.67	40.0
341164	90.67	40.0
341167	33.87	5.0
341170	33.87	5.0
341173	176.65	30.0
341175	71.81	100.0
341176	23.73	5.0
341180	23.73	5.0
341181	16.90	5.0
341184	16.90	5.0
341186	42.86	5.0
341187	42.86	5.0
341189	21.91	5.0
341192	21.91	5.0
341193	101.23	5.0
341196	101.23	5.0
341199	148.88	20.0
341200	18.55	5.0
341202	18.55	5.0
341203	143.32	5.0
341206	143.32	5.0
341209	10.85	5.0
341212	10.85	5.0
341214	109.67	5.0
341217	109.67	5.0
341220	250.52	30.0
341223	250.52	30.0
341226	147.20	5.0
341229	147.20	5.0
341232	103.62	5.0
341234	103.62	5.0
341237	55.51	40.0
341240	55.51	40.0
341243	131.71	60.0
341246	131.71	60.0
341249	924.78	30.0
341250	924.78	30.0
341253	44.35	20.0
341254	98.92	5.0
341257	98.92	5.0
341260	85.55	30.0
341262	85.55	30.0
341264	76.04	5.0
341267	76.04	5.0
341271	66.47	30.0
341275	66.47	30.0
341278	75.59	5.0
341281	75.59	5.0
341282	41.27	5.0
341285	41.27	5.0
341289	75.80	5.0
341293	75.80	5.0
341296	142.24	5.0
341299	142.24	5.0
341302	129.62	5.0
341305	129.62	5.0
341308	41.31	5.0
341311	41.31	5.0
341315	743.24	5.0
341318	743.24	5.0
341319	55.74	5.0
341320	232.70	20.0
341322	232.70	20.0
341325	66.27	5.0
341328	66.27	5.0
341329	112.80	5.0
341332	112.80	5.0
341334	18.15	5.0
341336	18.15	5.0
341337	57.01	30.0
341338	305.25	40.0
341339	65.46	20.0
341342	387.10	30.0
341345	387.10	30.0
341349	587.72	30.0
341350	587.72	30.0
341352	91.35	20.0
341353	91.35	20.0
341356	78.43	30.0
341358	210.78	5.0
341361	210.78	5.0
341369	37.68	20.0
341371	37.68	20.0
341374	72.24	60.0
341377	72.24	60.0
341380	20.48	5.0
341383	20.48	5.0
341386	13.38	40.0
341388	13.38	40.0
341391	100.78	30.0
341392	122.81	30.0
341396	122.81	30.0
341402	11.57	60.0
341405	11.57	60.0
341408	44.36	20.0
341409	279.72	60.0
341411	279.72	60.0
341413	74.79	60.0
341417	74.79	60.0
341421	31.94	5.0
341425	31.94	5.0
341428	35.44	30.0
341431	35.44	30.0
341434	63.80	5.0
341437	63.80	5.0
341440	99.77	5.0
341443	99.77	5.0
341446	83.09	60.0
341449	83.09	60.0
341452	64.10	5.0
341455	64.10	5.0
341458	297.33	30.0
341461	297.33	30.0
341464	44.20	5.0
341467	44.20	5.0
341471	56.08	60.0
341475	56.08	60.0
341479	77.08	5.0
341482	77.08	5.0
341485	96.70	20.0
341488	96.70	20.0
341491	30.40	5.0
341494	30.40	5.0
341497	87.70	20.0
341500	87.70	20.0
341501	45.33	5.0
341505	45.33	5.0
341508	208.88	30.0
341511	208.88	30.0
341514	22.18	5.0
341516	22.18	5.0
341517	84.20	30.0
341520	84.20	30.0
341522	199.50	30.0
341523	63.70	5.0
341526	63.70	5.0
341529	199.28	30.0
341530	199.28	30.0
341533	118.82	5.0
341536	118.82	5.0
341539	42.07	5.0
341540	60.44	5.0
341542	60.44	5.0
341545	274.70	30.0
341547	46.85	20.0
341548	7.47	5.0
341550	7.47	5.0
341551	59.63	30.0
341554	59.63	30.0
341557	99.37	30.0
341559	123.31	5.0
341562	123.31	5.0
341565	20.07	5.0
341567	20.07	5.0
341568	27.99	30.0
341572	27.99	30.0
341575	54.69	5.0
341578	54.69	5.0
341581	97.52	20.0
341584	97.52	20.0
341587	28.11	5.0
341590	28.11	5.0
341593	16.05	5.0
341595	16.05	5.0
341602	109.96	60.0
341605	109.96	60.0
341608	188.14	20.0
341611	188.14	20.0
341614	18.39	60.0
341617	18.39	60.0
341620	16.67	5.0
341622	16.67	5.0
341623	90.45	60.0
341626	90.45	60.0
341629	23.84	5.0
341632	23.84	5.0
341634	30.10	20.0
341635	630.17	5.0
341638	630.17	5.0
341646	99.06	5.0
341649	99.06	5.0
341652	25.32	5.0
341655	25.32	5.0
341657	29.45	20.0
341659	29.45	20.0
341661	23.46	5.0
341664	23.46	5.0
341665	32.35	5.0
341668	32.35	5.0
341671	12.36	5.0
341672	12.36	5.0
341674	155.44	5.0
341677	155.44	5.0
341678	21.93	5.0
341681	21.93	5.0
341684	3.99	60.0
341687	3.99	60.0
341690	133.56	5.0
341692	45.01	60.0
341695	45.01	60.0
341698	31.81	20.0
341701	31.81	20.0
341704	78.88	5.0
341705	166.61	60.0
341708	166.61	60.0
341710	16.40	60.0
341712	16.99	60.0
341713	173.74	5.0
341716	173.74	5.0
341719	429.66	5.0
341722	429.66	5.0
341725	23.89	5.0
341726	23.89	5.0
341729	137.20	5.0
341732	137.20	5.0
341735	170.64	5.0
341737	10.80	5.0
341739	10.80	5.0
341740	339.93	5.0
341743	339.93	5.0
341746	44.05	5.0
341747	35.76	60.0
341748	30.93	20.0
341751	30.93	20.0
341754	19.78	20.0
341755	171.55	60.0
341758	171.55	60.0
341761	98.72	20.0
341764	98.72	20.0
341767	61.08	30.0
341769	70.63	60.0
341773	70.63	60.0
341776	36.52	5.0
341779	36.52	5.0
341782	109.30	5.0
341785	109.30	5.0
341786	82.11	60.0
341789	82.11	60.0
341792	9.03	60.0
341793	31.56	5.0
341796	31.56	5.0
